RETURN_ID,ORDER_ID,PRODUCT_ID,RETURN_DATE,RETURN_REASON,RETURN_STATUS,REFUND_AMOUNT,QUANTITY_RETURNED
RET-CA4F9E9E7A8,ORD-93306BFC748,PRD-DE91B1DA69C,2023-11-24 01:24:58.864974,Not as Described,Approved,1572.13,3
RET-C075ACA6F2E,ORD-09ADE13B5AA,PRD-6435B665543,2025-09-23 03:50:24.643232,Changed Mind,Rejected,119.1,2
RET-711A9911672,ORD-CED35888DF5,PRD-EEB34C14ACB,2026-02-24 00:21:19.122261,Too Late,Pending,1187.02,3
RET-2FF74C68A44,ORD-485E9E82D66,PRD-566D45900FA,2025-04-13 08:34:13.127132,Duplicate Order,Rejected,1272.9,1
RET-F083B0D88E8,ORD-C858816FA62,PRD-1257CA4F742,2026-07-15 17:38:05.548092,Defective,Rejected,2882.55,2
RET-E75996B7153,ORD-F4D66A54F95,PRD-E175D2C5CFF,2024-02-10 23:59:33.711324,Defective,Refunded,77.25,2
RET-130587B373E,ORD-49329101C85,PRD-5596653D478,2024-08-16 18:54:26.760944,Defective,Pending,743.36,2
RET-0E3FD7B8133,ORD-AD81777BC13,PRD-2540282048F,2024-05-09 15:00:55.783674,Better Price Found,Pending,374.74,2
RET-2346DA781C3,ORD-7763D527F2B,PRD-C9019561A1A,2025-12-01 10:40:15.394700,Duplicate Order,Pending,4828.66,3
RET-B70B96EA114,ORD-E49ABFBA041,PRD-0FD09518534,2023-10-02 20:38:33.728854,Duplicate Order,Refunded,3552.59,2
RET-4AA31EAFAFC,ORD-EAC45AA0450,PRD-EA8815CAD16,2025-05-25 02:51:03.037830,Changed Mind,Rejected,1285.8,2
RET-4E0D150039C,ORD-40EF3F8990B,PRD-2C667D9ADB7,2025-11-11 00:42:20.864108,Wrong Item,Approved,2497.33,2
RET-81E1A4E8461,ORD-8A853BEEF45,PRD-7050CFA1C8A,2025-06-23 07:01:26.867993,Too Late,Pending,869.32,2
RET-09B16DA0EA5,ORD-A1F87C791FE,PRD-001CBAFD4CC,2024-08-17 02:09:49.803453,Duplicate Order,Rejected,35.18,3
RET-B83F3F46313,ORD-CA2FA648D59,PRD-5E050F93B4F,2026-03-09 20:50:28.780848,Better Price Found,Pending,3025.47,2
RET-277094599DE,ORD-D64C6A1135B,PRD-898223A38F2,2025-01-29 00:40:39.298438,Defective,Approved,20.55,1
RET-DB2920F21C5,ORD-2437FED4106,PRD-12897ED2F15,2023-08-24 13:02:00.978611,Duplicate Order,Approved,130.38,1
RET-9363DC9BF29,ORD-67F5AF9716D,PRD-54DB6965FBE,2026-01-23 18:14:44.023674,Defective,Pending,3355.55,2
RET-16D3C94DA1F,ORD-0CB06ADCA4D,PRD-624BE4C7311,2026-02-06 21:48:05.589703,Duplicate Order,Pending,552.78,3
RET-E310BB15842,ORD-088B0F347CB,PRD-F80D8363BFD,2023-10-19 07:00:32.055375,Wrong Item,Approved,66.17,2
RET-91253A74C2D,ORD-459433DAC63,PRD-F80D8363BFD,2025-12-16 00:09:26.189139,Too Late,Approved,51.35,2
RET-5EC5434FE4A,ORD-B643E201088,PRD-A7094395732,2025-06-20 09:08:18.120468,Not as Described,Pending,252.05,3
RET-AA893BB90E9,ORD-0D7A657FB35,PRD-BB3C92D883F,2025-08-21 15:55:32.594025,Better Price Found,Approved,638.34,3
RET-F3359BF0D22,ORD-1F6FA917FC9,PRD-A0F8131D883,2025-06-08 15:49:50.368702,Duplicate Order,Refunded,970.8,2
RET-12F9E60B538,ORD-BF80ECE8423,PRD-1ECD30EA6D0,2025-12-04 03:34:48.969227,Wrong Item,Refunded,510.82,2
RET-7E3E25A1E0D,ORD-49D94C459E8,PRD-7C460C1BDA8,2024-11-26 20:53:05.780934,Changed Mind,Refunded,590.77,3
RET-820D9587C27,ORD-7B0BD73237E,PRD-7B34702E827,2024-02-17 12:49:17.211658,Not as Described,Approved,3959.93,1
RET-079C280970B,ORD-D5854D9DE69,PRD-8AF07E11034,2025-11-03 18:29:31.882526,Defective,Pending,460.51,3
RET-D23655B20F4,ORD-6C88B32C6CF,PRD-ADC3C0537BB,2025-07-25 02:29:10.686272,Not as Described,Pending,588.39,1
RET-8331F9F4B4A,ORD-778F2A3334B,PRD-7B34702E827,2025-09-28 05:50:23.529005,Better Price Found,Pending,616.13,1
RET-C7A584405B5,ORD-9B0175A4DC7,PRD-EDAC339D6DE,2023-09-25 21:18:45.034012,Duplicate Order,Pending,768.39,2
RET-725B8986872,ORD-3E3A4FB88E6,PRD-E26B00F44CE,2026-07-01 07:50:31.749091,Better Price Found,Refunded,546.43,2
RET-4247BD05AFD,ORD-07D909E6CC3,PRD-83E6F337451,2024-07-15 08:33:07.820187,Defective,Approved,485.56,2
RET-311A7627BDF,ORD-F322244AF76,PRD-7F066290C4D,2025-04-03 18:48:40.793344,Defective,Approved,1645.83,3
RET-96A486C007C,ORD-182FDBB84BC,PRD-1ECD30EA6D0,2024-09-29 16:33:42.359742,Defective,Approved,3493.08,1
RET-3415D34FC6D,ORD-0F9A8875A62,PRD-762F924B648,2024-02-29 21:09:51.400282,Wrong Item,Refunded,635.75,3
RET-F158A36EFD9,ORD-2AAFFE4368B,PRD-A4EB83E33A5,2025-02-07 15:17:34.017127,Not as Described,Pending,1668.85,1
RET-62F75012F1A,ORD-9CAC71E120E,PRD-3A967178472,2025-05-30 15:26:51.953327,Defective,Pending,2157.02,3
RET-2AA6AD3F01B,ORD-988B73CB7C8,PRD-3F35E9CEC7E,2024-09-18 01:41:06.731566,Better Price Found,Rejected,676.75,1
RET-2DD2E09840D,ORD-8A54B97AC98,PRD-8193C2461DC,2025-05-01 21:38:05.592171,Too Late,Rejected,256.28,1
RET-0A7B9E765EB,ORD-051A055E5F2,PRD-1442C9427F0,2025-01-07 03:34:26.438913,Better Price Found,Approved,185.47,3
RET-19D1EA661A8,ORD-15D6A1C733B,PRD-8C822196A35,2025-05-30 18:41:50.199405,Too Late,Pending,730.89,3
RET-7080C9E4CD2,ORD-FE81FE24E8D,PRD-A24FE04DBBB,2025-06-23 22:55:47.986057,Duplicate Order,Refunded,1192.55,3
RET-32397BE59D1,ORD-E8D1D50AC7D,PRD-F296087E33C,2026-02-09 21:33:40.784173,Too Late,Refunded,3217.06,3
RET-F57FC04ECBB,ORD-BE23BD7A59F,PRD-2886AAD7623,2023-09-06 20:48:51.602468,Too Late,Pending,1106.42,3
RET-AAF30F4ACDD,ORD-53293063E51,PRD-C3BBAA60FA3,2024-06-07 17:57:12.490061,Duplicate Order,Refunded,358.95,2
RET-8BE0A98ED50,ORD-C1D2AF92B73,PRD-F1F40BABC82,2025-03-09 06:37:25.129405,Wrong Item,Approved,3653.66,2
RET-6BB69CD5F74,ORD-EC9C768E82C,PRD-B4E1508C33A,2025-01-09 01:29:47.127918,Changed Mind,Rejected,54.56,2
RET-7A3A221510F,ORD-B751774E577,PRD-1E59F7CF472,2026-04-16 16:32:30.737768,Better Price Found,Refunded,687.41,1
RET-89958401AE4,ORD-BE0F0155B47,PRD-E963A62A2FD,2024-05-22 12:00:39.583461,Duplicate Order,Rejected,2553.76,3
RET-8B40D1A8B7B,ORD-5CF0061A104,PRD-5C6B2BF7086,2023-09-03 04:49:14.035419,Too Late,Approved,2321.89,3
RET-2F0D1F59D0B,ORD-317CF083EE4,PRD-0CEC386E4AA,2026-02-21 04:57:39.878026,Not as Described,Rejected,1383.5,3
RET-C20178CF7AF,ORD-41B8FA12844,PRD-F09C77CE7A7,2024-01-21 00:28:27.721913,Too Late,Rejected,1461.41,1
RET-45B2C7BD7D6,ORD-C9BF803DDB3,PRD-AE90B8EE536,2023-08-06 05:43:51.347457,Not as Described,Rejected,772.13,1
RET-FAE035630CC,ORD-1D6FEC0EC39,PRD-DC207D6B275,2025-02-22 13:24:25.950433,Not as Described,Approved,1937.61,2
RET-F9D904AB848,ORD-FABE7942EC4,PRD-E2D2A043CDD,2025-08-01 13:38:52.995277,Changed Mind,Approved,358.68,2
RET-888D8350DA4,ORD-CF52D483E9F,PRD-FCCED195B30,2025-01-25 23:53:52.326678,Better Price Found,Pending,378.87,1
RET-50EE90D723C,ORD-09F392FD3F1,PRD-1CB7EC41832,2024-11-09 00:48:14.201320,Not as Described,Refunded,1058.32,2
RET-C8EBCEB816D,ORD-FBD1819BA5C,PRD-C9DB13F447B,2026-05-15 21:23:57.069982,Wrong Item,Rejected,206.83,1
RET-1BE118AA0E2,ORD-02F1B111D3C,PRD-9E2D0C669DF,2023-12-05 20:11:01.683427,Wrong Item,Pending,361.11,1
RET-FB3D1B9B3C5,ORD-1C41820D8DF,PRD-B8292B08D69,2025-12-05 09:15:37.780722,Wrong Item,Pending,581.13,2
RET-FAFD83B4A6E,ORD-42B4D2499E1,PRD-B7C0BC90071,2024-05-12 15:53:09.138819,Too Late,Pending,215.65,2
RET-8C2DDBF61B3,ORD-9F912009426,PRD-FCCED195B30,2025-01-17 18:40:49.558892,Changed Mind,Approved,664.57,3
RET-6E3228786A9,ORD-626686BF547,PRD-85FA04940AB,2024-05-11 20:09:34.396704,Better Price Found,Rejected,2170.66,3
RET-3299DFE0F77,ORD-4F5CFC66B6C,PRD-249DB527A4B,2024-10-09 02:06:39.979191,Defective,Pending,3387.35,3
RET-AB30EE27AFE,ORD-26995F96784,PRD-5731028897C,2025-06-19 06:36:00.135474,Better Price Found,Refunded,3361.57,3
RET-77597119604,ORD-3F39DF4BEFB,PRD-0A818690911,2025-07-11 14:56:06.724059,Defective,Rejected,1614.42,2
RET-7C6A299B773,ORD-BCFBAC9F6E9,PRD-F7BA456FC61,2023-10-22 14:41:58.029122,Not as Described,Approved,2467.75,3
RET-46D725B2D3C,ORD-3583F37DD4D,PRD-6CD5AFCC626,2025-06-24 21:22:41.035202,Better Price Found,Rejected,1965.13,1
RET-BE7CD4FC989,ORD-FEFA344C59C,PRD-1CEED31644B,2026-04-06 05:45:35.433050,Defective,Rejected,778.72,1
RET-5B85FFB5814,ORD-34BA6932701,PRD-FD9F316E679,2025-10-29 13:55:44.416869,Too Late,Pending,104.0,1
RET-68FB78BBD12,ORD-B69CBB8446C,PRD-ADC3C0537BB,2025-11-10 06:53:50.070768,Duplicate Order,Rejected,881.62,1
RET-B0422CA0D52,ORD-228045DE53F,PRD-3B1AC728991,2025-08-21 07:23:07.122685,Changed Mind,Rejected,354.75,3
RET-7C08783F73B,ORD-0AA57F69BB4,PRD-7F066290C4D,2024-04-12 09:08:55.713618,Too Late,Approved,1176.35,1
RET-2C36CF1C3EF,ORD-471B4970C22,PRD-29C196C81CF,2023-10-14 22:23:32.426959,Not as Described,Rejected,121.41,3
RET-C282676514A,ORD-F96F484ECA4,PRD-12897ED2F15,2024-03-26 07:32:20.766647,Too Late,Refunded,3267.67,3
RET-3396F088090,ORD-1D5938FD52E,PRD-AFBCEED0178,2025-03-28 15:10:54.898401,Wrong Item,Pending,513.54,1
RET-1CC9C47158F,ORD-8F1D30B2510,PRD-D4A7B8004A5,2023-10-02 07:32:18.393864,Wrong Item,Refunded,2699.09,1
RET-370C71D6ED6,ORD-8145ABDA027,PRD-308FBE1E5E1,2026-03-30 00:37:17.543622,Not as Described,Rejected,364.58,1
RET-3E0C9AEDA4F,ORD-9A576135AA6,PRD-C63710B653A,2025-02-28 00:54:30.837696,Not as Described,Rejected,2456.75,2
RET-3A0E4978189,ORD-825F4F0B339,PRD-BA8D1647DED,2025-11-11 12:21:41.127123,Defective,Pending,3131.44,3
RET-4B936F801A9,ORD-5F2DF145E26,PRD-5BCE01C3F6D,2025-11-02 23:41:26.946373,Wrong Item,Pending,1671.83,1
RET-10210955795,ORD-905B61F252F,PRD-D5818DD2AF4,2024-05-26 18:00:08.736796,Better Price Found,Approved,2047.57,3
RET-A252CE7EB8E,ORD-D9A8E7AC3DC,PRD-1D46FAE1532,2025-01-07 05:14:03.893848,Changed Mind,Refunded,505.84,1
RET-D7D74F9A4D2,ORD-E4132691955,PRD-D9E1C957686,2025-04-08 13:36:04.568457,Defective,Approved,2868.65,2
RET-FE3B17938B8,ORD-80411ECFA23,PRD-F82C5D9DDF0,2024-01-04 06:04:40.260113,Changed Mind,Refunded,223.76,1
RET-5FDA292C120,ORD-1EB21AC9820,PRD-4921FE52013,2025-03-12 09:49:09.757215,Not as Described,Approved,3330.05,2
RET-1CA4414B29A,ORD-73D94A58A90,PRD-EDAC339D6DE,2026-05-26 21:30:03.896203,Duplicate Order,Approved,50.38,3
RET-0BC468F5E27,ORD-504E6E4B2E2,PRD-7050CFA1C8A,2023-11-27 00:30:41.939750,Duplicate Order,Refunded,438.58,3
RET-65BDB3B856D,ORD-F1DF2D828B3,PRD-DE91B1DA69C,2025-05-07 12:17:04.023100,Duplicate Order,Rejected,319.49,2
RET-FC295A2813A,ORD-2B2C5AA09BB,PRD-6542C329DF7,2023-08-04 07:46:17.754756,Wrong Item,Approved,946.79,2
RET-3E02C928CD5,ORD-BB332C9E9A3,PRD-E92BAFDDB75,2024-09-18 01:03:33.229989,Duplicate Order,Rejected,3937.78,2
RET-108CF2FBC52,ORD-37D2DD57824,PRD-4689D5956AC,2026-03-22 23:45:16.822801,Too Late,Approved,972.54,2
RET-07AAA43B63D,ORD-2F507B40BA9,PRD-F848ACB8074,2024-10-07 05:02:23.353632,Better Price Found,Refunded,1590.15,2
RET-B00C2DF2567,ORD-4C008445BD0,PRD-1A0F700C0E7,2024-09-03 19:26:41.952188,Too Late,Pending,4227.43,1
RET-E89EEB59F4E,ORD-54834AC07C2,PRD-C98D918A4C7,2024-04-09 19:43:01.405753,Defective,Refunded,696.41,1
RET-79384DA169A,ORD-AD9B8A2BE51,PRD-F392966CA3F,2025-10-14 05:53:02.154841,Wrong Item,Approved,2188.17,2
RET-D277C392B97,ORD-A60C8854411,PRD-94379C28760,2024-07-18 15:06:25.448500,Not as Described,Rejected,3181.38,1
RET-1EB69EA5DD0,ORD-476660A2716,PRD-54DB6965FBE,2024-10-09 19:54:14.599407,Not as Described,Approved,958.14,1
RET-ACAB45F898C,ORD-BCD9DCCAB5B,PRD-45F6AD4131E,2025-08-18 10:11:49.600654,Duplicate Order,Refunded,1861.14,2
RET-B0C366F6839,ORD-A6BA6022032,PRD-FFA4BCE6413,2023-09-01 01:28:14.147972,Duplicate Order,Approved,1488.33,2
RET-260E191EC39,ORD-623C2200EB5,PRD-859A71D37CD,2025-02-21 07:13:00.191728,Not as Described,Approved,243.6,1
RET-5DD468A2B71,ORD-56C4B470FE1,PRD-841E82AC7AC,2025-11-19 12:00:23.529612,Too Late,Rejected,1588.2,1
RET-DC8C8EC8E35,ORD-20701167F50,PRD-7994F9A5686,2025-03-12 21:35:41.822306,Too Late,Approved,373.24,2
RET-4D13EF07B37,ORD-CCB200B947D,PRD-8393F95B6CA,2025-10-10 13:24:23.743378,Wrong Item,Pending,402.69,3
RET-3E196B03771,ORD-229E643E605,PRD-D4E90F8C270,2024-01-30 20:46:33.671461,Duplicate Order,Pending,1515.98,3
RET-729053D3208,ORD-E8959FDC823,PRD-006C3358A78,2023-10-19 20:39:08.162645,Better Price Found,Rejected,2593.45,1
RET-E575A088650,ORD-F45CDE59E6D,PRD-566D45900FA,2025-05-05 20:16:37.665389,Not as Described,Approved,1479.02,2
RET-EF96FD53186,ORD-57E637B636D,PRD-380185EE745,2026-02-01 00:55:45.641005,Changed Mind,Approved,2400.4,2
RET-F8B68598538,ORD-D0493A36B63,PRD-71FCBFE1035,2025-06-01 02:48:38.063826,Changed Mind,Refunded,481.72,1
RET-34FA372570D,ORD-0F4C7EC7235,PRD-F82C5D9DDF0,2024-08-23 03:05:40.981105,Duplicate Order,Pending,83.36,1
RET-A2F6C88E5D9,ORD-2BBEA7F2A7F,PRD-EF5BDF75508,2025-07-06 03:53:47.268347,Duplicate Order,Refunded,1061.32,2
RET-09E865ECBD0,ORD-2D7F94E6A5F,PRD-0B077B29013,2024-07-17 04:14:44.189189,Too Late,Rejected,1166.01,1
RET-81BF70A80C6,ORD-A890C1C8F04,PRD-EA8815CAD16,2025-04-23 14:59:05.051479,Too Late,Rejected,1207.12,1
RET-53248DF20BE,ORD-67EA2856560,PRD-F2A372C6EFE,2025-07-09 12:44:31.840899,Too Late,Approved,2187.46,1
RET-4F8A0D18AD3,ORD-6C9E0E366A4,PRD-FB766BF1E9D,2024-08-20 02:14:02.362995,Too Late,Rejected,464.72,3
RET-145B0C33896,ORD-4E9CC9D3384,PRD-4921FE52013,2025-03-16 18:21:14.213950,Not as Described,Pending,837.88,1
RET-87E4ACC5D40,ORD-1188F879E07,PRD-B77B4126007,2025-03-04 20:23:50.146227,Too Late,Approved,4167.78,1
RET-9EE25CBC805,ORD-D2056ABEAD5,PRD-C3859F95FD3,2023-08-07 10:28:17.161317,Wrong Item,Pending,762.19,2
RET-13F86B89C45,ORD-074DA666916,PRD-FE2A6D2F10D,2024-11-30 05:20:51.394640,Not as Described,Pending,212.42,1
RET-3F297213653,ORD-A845D40CCC6,PRD-D39FD97F748,2023-09-05 22:10:58.295278,Changed Mind,Approved,1064.11,1
RET-70820842658,ORD-8FCEED8BF6C,PRD-A7F1BF576C3,2023-11-13 15:12:39.312892,Better Price Found,Refunded,102.21,1
RET-E661C471850,ORD-5842C1F3037,PRD-F7C5373F9E8,2023-12-02 20:52:16.973607,Duplicate Order,Refunded,598.88,3
RET-5B5D3D27BCA,ORD-ACB60A14AC9,PRD-13A9352AC2F,2024-10-02 17:11:02.171541,Wrong Item,Pending,1524.19,1
RET-7317DF48CB5,ORD-BE9F0AFCE8F,PRD-BF4053A9AED,2024-05-14 13:44:00.387222,Defective,Rejected,42.95,2
RET-A55B55B6F26,ORD-B5706F3FE93,PRD-A24FE04DBBB,2025-10-11 00:45:15.342703,Not as Described,Approved,60.5,1
RET-37227ABEDD9,ORD-DF032070D10,PRD-5DFAD7DDF08,2025-11-06 05:17:22.107947,Too Late,Refunded,2255.0,1
RET-7088831BADA,ORD-1DA7D82C78A,PRD-13D195F64BD,2025-07-05 00:55:37.959150,Defective,Pending,180.85,2
RET-6941E16E230,ORD-670BAB45B2E,PRD-EE6D1075D79,2024-10-05 20:31:50.370134,Duplicate Order,Rejected,1690.53,2
RET-F5AFD7CABB7,ORD-1D3AD24CFA7,PRD-D8E84C69267,2024-04-13 09:31:26.418758,Changed Mind,Rejected,111.65,1
RET-7D5927F514E,ORD-9FD748E48EF,PRD-EEE9BC76430,2024-08-07 08:54:22.818245,Too Late,Approved,299.89,3
RET-24A31329D8B,ORD-74F4C47C177,PRD-8AEB1D1A5AF,2024-07-20 18:34:54.225964,Wrong Item,Refunded,2495.3,1
RET-7DABF4BBC66,ORD-0C62FAE8643,PRD-1CB7EC41832,2024-04-24 02:18:18.818166,Too Late,Rejected,1699.28,2
RET-23B3CBAEE42,ORD-FC22496231A,PRD-BF9354EB62A,2024-07-16 18:08:58.586946,Better Price Found,Approved,2796.89,1
RET-631505B4FE6,ORD-756ADCEEAFF,PRD-2B12DEBF7C4,2026-05-09 08:45:39.211312,Not as Described,Rejected,3326.15,2
RET-ED22F189AC9,ORD-738783AF049,PRD-29C196C81CF,2025-12-27 22:25:28.192436,Wrong Item,Rejected,2433.05,1
RET-114F141F47C,ORD-99281697CA0,PRD-C622EB7243A,2024-07-23 02:59:15.287982,Defective,Approved,6.96,2
RET-D502AF65330,ORD-56B546C6CE0,PRD-7C07A6C4247,2023-10-14 23:43:47.551617,Not as Described,Rejected,1132.37,2
RET-35249BE34E9,ORD-36109718450,PRD-375017D5952,2025-09-29 16:39:54.372161,Changed Mind,Pending,1057.71,2
RET-53516F3CDA8,ORD-0388C150C0A,PRD-98547737F31,2025-06-24 05:05:52.169294,Changed Mind,Approved,108.12,2
RET-27FDD75A0E5,ORD-CA23CD92507,PRD-B77B4126007,2024-10-21 02:57:12.244967,Changed Mind,Refunded,59.38,1
RET-AA4AA1413DB,ORD-94D15F258D5,PRD-E82E236A13D,2024-08-11 20:41:55.358010,Changed Mind,Rejected,310.31,1
RET-2C4F3048F7C,ORD-6BFD134C0E1,PRD-AE90B8EE536,2026-07-01 04:28:01.705081,Better Price Found,Pending,321.58,1
RET-E68348E59F8,ORD-434A676449B,PRD-F296087E33C,2026-07-16 21:05:53.480201,Changed Mind,Refunded,3101.07,1
RET-4EDB88676A2,ORD-170C26F3597,PRD-380185EE745,2026-02-04 16:04:17.168302,Changed Mind,Refunded,2820.96,2
RET-A574C14CC9B,ORD-5DED9B3D148,PRD-AEF20431A19,2024-03-10 10:34:12.352245,Wrong Item,Pending,685.52,3
RET-7D9EEB258F0,ORD-92D8F35F16B,PRD-04E730AB846,2023-12-07 00:46:43.016350,Better Price Found,Rejected,564.9,1
RET-985C4AE0868,ORD-770D0122E0D,PRD-94379C28760,2025-08-13 10:12:56.274102,Too Late,Refunded,370.65,2
RET-3689B919EE6,ORD-8E724EE35A5,PRD-F8E9DDB469C,2025-07-17 15:37:07.891634,Changed Mind,Refunded,3174.86,2
RET-510C40ABEE2,ORD-FA06A2473DF,PRD-B4E55619790,2026-07-03 12:18:58.708973,Not as Described,Pending,57.27,2
RET-B898086F330,ORD-4FABA4FBC2F,PRD-2ABD6876691,2025-07-31 13:22:00.802016,Changed Mind,Approved,2629.69,1
RET-5A59CD6400D,ORD-AF3BA79C6F2,PRD-F09C77CE7A7,2025-12-04 14:18:25.400882,Changed Mind,Rejected,8.13,2
RET-B8B2F4B6AF5,ORD-17B2D2A09E6,PRD-C2D3AE7A552,2024-01-05 12:06:39.814615,Better Price Found,Pending,489.69,1
RET-6DF9BB7430B,ORD-F89C35ACEC0,PRD-D9146A210BA,2024-08-26 17:42:34.137190,Better Price Found,Rejected,1244.74,2
RET-8B2B3DA451F,ORD-1F48DD3B833,PRD-6ABE679FB07,2026-07-14 05:26:16.548705,Changed Mind,Rejected,1185.14,1
RET-36AEA70351E,ORD-7BA503B7622,PRD-D8D4C9FF4E8,2026-06-12 08:26:50.000554,Changed Mind,Approved,3471.9,3
RET-A06E46B09EC,ORD-C1685F73697,PRD-1AA8FCAE9AA,2024-05-01 12:01:47.674258,Too Late,Pending,2995.44,2
RET-FF588B6F9BC,ORD-07171ABA453,PRD-BE55C261E3C,2023-11-23 17:47:28.232630,Duplicate Order,Approved,203.88,2
RET-DEC12D5FAE6,ORD-92FB10E1096,PRD-C81DDC6B0BD,2025-05-03 07:04:39.084697,Too Late,Rejected,486.68,2
RET-46F16303ECA,ORD-988C0118BF7,PRD-FA7B9B107AD,2024-06-16 01:34:57.030889,Changed Mind,Rejected,1363.53,1
RET-E24A716AF46,ORD-005DEF8ABB9,PRD-78CE464C04E,2024-01-14 17:44:00.089932,Duplicate Order,Refunded,119.04,1
RET-3B6E3488611,ORD-D8219CB0E9D,PRD-0B077B29013,2023-10-22 13:24:14.543936,Too Late,Pending,337.97,2
RET-7682D9A68FA,ORD-CDA1AEAA340,PRD-ECE276CAD70,2026-06-03 06:55:54.266489,Better Price Found,Pending,2758.97,3
RET-03C2AEC5358,ORD-C6B9E8D1FCE,PRD-0A978FF10F4,2026-02-01 14:06:43.856241,Too Late,Approved,282.15,1
RET-6C8AE35C527,ORD-C4AEC8E6B33,PRD-0B077B29013,2026-06-21 14:44:06.567654,Better Price Found,Pending,394.45,3
RET-834C66F59FE,ORD-4A1E29340CC,PRD-413F049ECA0,2025-05-27 16:43:57.081020,Duplicate Order,Refunded,1818.91,2
RET-8292B0C1967,ORD-20062B5935C,PRD-5AD8B33EB62,2026-05-26 05:08:31.940151,Not as Described,Rejected,2693.3,2
RET-E37E7EE0A55,ORD-FB0E749F8B1,PRD-8AF07E11034,2026-04-14 10:53:42.102003,Better Price Found,Refunded,924.42,1
RET-C82583486C8,ORD-CCCDC7B6BF4,PRD-53C2E580827,2024-10-03 01:51:47.774523,Better Price Found,Refunded,393.81,3
RET-C4B4241829B,ORD-A36BDC935AE,PRD-8AEB1D1A5AF,2025-05-22 00:27:19.603210,Not as Described,Approved,692.71,3
RET-C1841905A36,ORD-52C0907D840,PRD-F946DC3E558,2023-10-14 08:27:34.020873,Changed Mind,Rejected,89.77,2
RET-72F50BF9356,ORD-97BFE26BBC1,PRD-CA91139CB48,2023-08-29 10:57:03.929030,Duplicate Order,Rejected,605.59,3
RET-6C7C18A645A,ORD-C3FD9DA1741,PRD-BB25D380417,2024-06-03 02:58:33.611850,Too Late,Refunded,74.53,2
RET-CC7070160C8,ORD-CB085B4F4A6,PRD-C64140395F8,2024-02-20 12:11:52.272741,Wrong Item,Approved,952.86,1
RET-D31729D7A74,ORD-2836B5F85BB,PRD-9B0D99AD5DF,2024-01-16 19:01:28.052172,Wrong Item,Refunded,2583.05,2
RET-020FF6AADF0,ORD-FEDED0AC44B,PRD-A1B90AE5FD9,2026-02-17 10:46:06.010817,Not as Described,Pending,1269.63,1
RET-C3331C88BBD,ORD-2002E258E68,PRD-7D647F18941,2024-04-18 10:37:28.733344,Duplicate Order,Pending,335.07,3
RET-C6E9B9B0516,ORD-F8BF2AFE3C0,PRD-1228D202F80,2025-03-15 18:07:31.982525,Better Price Found,Refunded,522.02,2
RET-29D4FB074B5,ORD-F8C9DF6FA42,PRD-78CE464C04E,2025-02-09 00:10:43.025994,Too Late,Approved,191.45,2
RET-2352C63CC01,ORD-F2F5BF840F0,PRD-1E9B662DBF5,2024-02-21 02:19:46.435329,Defective,Pending,414.15,3
RET-81DF4AF1965,ORD-3DF2E8D3D25,PRD-12FA5DF3650,2023-11-04 17:49:45.429278,Duplicate Order,Refunded,127.09,1
RET-B21CCC536D3,ORD-D241DCE7558,PRD-80562F07591,2024-05-08 08:00:30.093094,Better Price Found,Refunded,1903.61,3
RET-B094BAC8F39,ORD-006D5C8E3C7,PRD-6435B665543,2025-08-08 03:26:40.526990,Wrong Item,Approved,147.77,2
RET-3B94F3D0832,ORD-F647B374B8A,PRD-BA4920DBB91,2026-07-22 07:22:00.019378,Defective,Pending,1995.38,3
RET-4413BCCE7B1,ORD-886E1D16C94,PRD-6FC12EC9866,2026-01-23 08:58:11.268428,Duplicate Order,Approved,504.27,3
RET-560727D679A,ORD-A34BBDA3830,PRD-FE9F6094BD0,2024-11-17 03:07:04.792042,Duplicate Order,Pending,751.24,3
RET-B4A2C63DCCC,ORD-1E218ADFB23,PRD-79D732FFBAE,2026-04-08 07:34:18.865453,Changed Mind,Approved,140.28,3
RET-939D8D43FFB,ORD-29E4CF042FB,PRD-BA8D1647DED,2023-09-16 06:31:32.984435,Wrong Item,Rejected,4402.98,1
RET-59CBF041E44,ORD-FC4423FD336,PRD-5E85A6D573B,2024-10-26 14:24:26.506106,Duplicate Order,Approved,1636.94,3
RET-AF07E483032,ORD-0440FDFE020,PRD-1A3FB82303A,2025-03-03 06:59:01.376096,Duplicate Order,Refunded,777.81,2
RET-2B51649CDB5,ORD-BE900FF3DF3,PRD-18682099ED0,2024-10-18 14:34:19.188462,Changed Mind,Rejected,2435.53,3
RET-D1FB0A3C684,ORD-C50CE0B9939,PRD-2C9923DC4DA,2026-01-02 00:58:37.173668,Changed Mind,Pending,1976.97,2
RET-63D0003516C,ORD-7FE8893494A,PRD-AA6E7BA145C,2025-10-18 09:21:00.052881,Too Late,Rejected,2379.78,3
RET-4A32EBE0A93,ORD-5CAE45A4E18,PRD-1BB48FEC653,2025-01-29 12:46:47.713429,Defective,Refunded,174.52,1
RET-03EF018E981,ORD-ADD490AF2C4,PRD-C853A319B5F,2025-06-15 18:49:28.223532,Too Late,Pending,488.02,2
RET-7923CD60017,ORD-4E4665BCC74,PRD-1F3722F5274,2025-11-28 13:28:30.629176,Changed Mind,Approved,109.23,3
RET-FF0104F417B,ORD-BF61FBE9127,PRD-F82C5D9DDF0,2025-01-22 07:29:24.927377,Defective,Pending,3907.39,2
